tag	layer	tile_a_row	tile_a_col	tile_b_row	tile_b_col	target	pe_row	pe_col	bit	cell
49	0	2	1	1	1381	0	4	4	4	234
50	0	1	3	3	21	4	2	0	11	394
51	0	2	0	0	1474	1	0	7	1	223
52	0	0	1	1	407	0	2	5	2	315
53	0	0	0	0	1540	4	6	1	5	824
54	0	1	2	2	1294	0	1	7	5	746
55	0	0	1	1	748	0	7	2	5	788
56	0	2	2	2	515	4	7	5	20	682
57	0	0	0	0	1403	0	1	4	2	128
58	0	2	3	3	1354	1	7	4	7	44
59	0	2	0	0	1019	0	7	6	2	475
60	0	2	2	2	911	0	2	0	2	35
61	0	0	2	2	734	1	5	0	3	40
62	0	0	2	2	634	4	3	5	21	484
63	0	2	1	1	1064	4	1	2	9	279
64	0	1	2	2	360	1	0	6	1	176
65	0	1	1	1	136	0	0	1	2	112
66	0	0	3	3	257	0	2	3	0	782
67	0	2	0	0	1363	1	1	2	2	491
68	0	0	2	2	703	1	3	5	6	261
69	0	0	1	1	225	4	7	4	30	783
70	0	0	1	1	910	1	4	2	5	637
71	0	0	1	1	631	4	5	7	23	142
72	0	2	0	0	319	0	2	5	5	181
73	0	2	1	1	521	1	6	0	1	377
74	0	2	1	1	1114	1	6	7	6	738
75	0	2	3	3	355	4	0	7	11	346
76	0	2	1	1	553	4	2	6	24	561
77	0	1	3	3	902	1	2	0	1	736
78	0	1	3	3	132	1	7	6	2	339
79	0	1	0	0	1201	4	2	0	9	434
80	0	1	3	3	1194	0	2	1	2	414
81	0	1	0	0	858	0	1	4	1	469
82	0	1	3	3	630	0	5	4	6	374
83	0	1	3	3	865	0	2	6	3	467
84	0	2	1	1	1084	4	3	1	10	435
85	0	0	1	1	927	1	0	4	1	432
86	0	1	2	2	458	0	1	3	5	437
87	0	2	0	0	1499	1	6	7	3	533
88	0	1	3	3	225	1	3	3	6	78
89	0	0	1	1	1285	0	2	5	0	89
90	0	2	0	0	1255	1	2	1	1	167
91	0	1	3	3	1139	4	4	4	30	693
92	0	2	2	2	996	0	3	4	6	70
93	0	0	3	3	514	0	1	3	5	501
94	0	0	1	1	569	0	5	1	5	610
95	0	0	2	2	434	1	2	1	7	461
96	0	2	0	0	137	1	7	2	2	722
97	0	2	2	2	1124	4	5	2	12	385
98	0	1	2	2	937	1	0	7	1	641
99	0	0	2	2	1214	1	0	1	1	87
100	0	2	3	3	1467	0	0	6	7	167
101	0	0	3	3	888	1	7	1	3	336
102	0	2	1	1	1481	1	4	2	5	22
103	0	0	3	3	1189	4	2	3	20	541
104	0	0	1	1	1212	1	4	2	1	306
105	0	2	0	0	1020	1	2	7	2	189
106	0	1	3	3	1000	4	1	5	29	595
107	0	0	1	1	511	4	0	4	9	200
108	0	0	3	3	467	0	5	2	3	96
109	0	2	0	0	119	4	4	2	31	430
110	0	2	3	3	980	4	1	0	7	76
111	0	2	2	2	1472	1	5	0	3	479
112	0	1	2	2	907	0	6	6	5	276
113	0	1	1	1	242	1	0	6	2	675
114	0	0	3	3	152	4	7	3	0	637
115	0	2	3	3	539	4	2	1	17	814
116	0	2	1	1	929	1	5	2	2	328
117	0	2	2	2	819	0	7	0	7	735
118	0	1	1	1	672	1	2	4	7	222
119	0	0	3	3	1490	0	3	0	3	650
120	0	1	3	3	1445	1	1	4	4	457
121	0	1	2	2	309	0	7	6	7	186
122	0	2	0	0	308	4	5	0	2	432
123	0	1	3	3	554	1	0	2	3	33
124	0	0	3	3	984	1	0	4	6	278
125	0	2	0	0	1187	0	1	7	7	653
126	0	2	1	1	121	0	1	6	7	250
127	0	1	1	1	520	4	7	7	10	252
128	0	2	2	2	637	4	6	7	24	49
129	0	2	3	3	1537	0	4	1	0	117
130	0	0	1	1	864	4	6	6	25	649
131	0	2	1	1	1566	4	6	5	22	56
132	0	2	1	1	1129	1	0	1	2	77
133	0	2	2	2	1127	4	2	3	16	244
134	0	0	1	1	1332	1	4	2	1	773
135	0	2	2	2	153	0	0	0	2	336
136	0	0	2	2	651	0	1	1	0	48
137	0	2	1	1	611	4	1	2	16	18
138	0	0	3	3	195	4	4	0	26	188
139	0	2	1	1	825	0	2	7	7	383
140	0	2	2	2	490	0	6	1	5	208
141	0	1	0	0	988	0	3	0	0	573
142	0	0	1	1	146	4	5	2	29	328
143	0	1	2	2	336	0	5	6	4	580
144	0	0	0	0	24	1	7	5	3	70
145	0	0	2	2	48	4	5	2	29	285
146	0	0	1	1	1374	0	2	7	5	641
147	0	2	3	3	368	0	2	6	7	649
148	0	2	2	2	1097	4	6	2	2	818
149	0	1	1	1	601	4	7	5	28	280
150	0	1	1	1	1338	4	0	4	30	550
151	0	0	3	3	464	1	0	0	0	406
152	0	2	1	1	709	4	4	1	5	33
153	0	0	3	3	1209	1	1	6	0	466
154	0	1	3	3	738	1	4	7	4	355
155	0	2	0	0	1300	1	4	5	6	445
156	0	0	2	2	1400	1	7	0	7	25
157	0	1	2	2	743	4	5	4	27	142
158	0	1	1	1	262	1	3	0	7	512
159	0	2	1	1	1429	4	7	5	2	73
160	0	0	2	2	713	4	3	4	25	815
161	0	1	0	0	341	1	7	7	4	89
162	0	0	0	0	1327	4	6	6	30	299
163	0	2	2	2	1271	4	0	5	30	362
164	0	0	2	2	1267	4	7	3	8	60
165	0	1	3	3	929	1	6	2	7	63
166	0	0	1	1	1023	0	4	1	7	691
167	0	2	2	2	1308	1	1	0	4	105
168	0	0	0	0	773	0	6	2	1	578
169	0	1	2	2	1196	0	4	7	5	438
170	0	1	0	0	1133	4	6	7	22	707
171	0	1	3	3	1524	1	4	5	6	792
172	0	2	3	3	431	4	7	3	8	436
173	0	0	1	1	1220	0	3	3	1	678
174	0	1	2	2	455	1	1	6	1	147
175	0	2	2	2	1477	4	7	7	17	505
176	0	1	2	2	707	0	5	2	5	163
177	0	2	3	3	1367	0	0	2	5	386
178	0	2	3	3	452	4	5	4	4	715
179	0	0	0	0	1319	4	4	3	22	738
180	0	2	1	1	975	4	3	3	5	409
181	0	2	2	2	896	4	6	3	25	68
182	0	2	2	2	1301	1	7	5	0	784
183	0	0	1	1	816	1	7	3	3	142
184	0	2	0	0	842	1	6	6	2	750
185	0	0	0	0	507	4	0	2	11	548
186	0	1	1	1	1192	1	3	5	5	164
187	0	0	2	2	1099	1	7	6	3	820
188	0	2	3	3	1367	0	6	3	0	804
189	0	1	0	0	728	4	0	4	15	660
190	0	1	3	3	1324	0	4	3	7	412
191	0	0	1	1	224	4	3	4	8	38
192	0	2	1	1	278	4	2	3	5	735
193	0	0	0	0	1250	1	0	5	4	701
194	0	2	3	3	1213	4	4	0	27	775
195	0	2	3	3	759	0	1	7	2	693
196	0	0	0	0	573	1	5	5	0	35
197	0	0	1	1	1214	4	6	7	27	617
198	0	2	3	3	1094	1	2	4	0	283
199	0	1	2	2	368	4	2	4	9	57
200	0	1	0	0	1560	0	2	4	2	260
201	0	2	1	1	450	4	4	1	25	68
202	0	1	0	0	1325	4	3	3	5	152
203	0	1	2	2	858	0	1	6	3	808
204	0	2	3	3	365	0	4	6	0	269
205	0	2	0	0	1179	4	0	7	28	295
206	0	2	0	0	1047	0	5	7	4	775
207	0	0	2	2	201	1	5	5	7	50
208	0	2	3	3	581	4	4	6	27	485
209	0	0	3	3	1123	1	4	6	5	288
210	0	1	2	2	21	4	0	4	4	436
211	0	1	0	0	1276	1	3	4	0	680
212	0	0	0	0	1288	1	2	4	2	291
213	0	0	1	1	562	1	0	3	2	110
214	0	0	3	3	1486	0	4	7	7	265
215	0	1	1	1	1221	0	7	0	7	793
216	0	1	3	3	446	4	1	4	19	84
217	0	1	3	3	850	4	2	2	28	94
218	0	2	0	0	747	4	2	5	2	553
219	0	1	2	2	48	1	7	3	5	271
220	0	0	1	1	176	0	6	7	3	297
221	0	1	1	1	575	4	5	4	5	75
222	0	2	3	3	16	0	7	7	6	321
223	0	2	2	2	454	0	6	6	2	469
224	0	1	1	1	921	4	1	1	6	210
225	0	0	3	3	1352	0	4	0	5	79
226	0	1	0	0	488	4	0	7	22	702
227	0	2	1	1	692	1	2	7	2	604
228	0	0	1	1	1007	0	5	2	5	171
229	0	0	3	3	1033	1	6	0	6	257
230	0	0	2	2	575	4	2	7	19	743
231	0	0	2	2	345	0	4	5	1	116
232	0	2	0	0	1325	1	4	6	7	432
233	0	1	2	2	1481	4	2	6	20	240
234	0	1	3	3	490	4	0	4	9	516
235	0	2	2	2	66	0	6	3	5	650
236	0	2	1	1	1387	1	0	7	5	592
237	0	2	2	2	474	4	7	4	1	118
238	0	0	2	2	1169	1	4	7	7	672
239	0	1	0	0	133	1	1	4	4	677
240	0	0	3	3	131	1	6	2	3	472
241	0	1	0	0	225	4	3	5	0	663
242	0	2	0	0	1302	0	0	1	5	637
243	0	2	1	1	1200	0	6	4	3	460
244	0	2	0	0	461	0	7	5	1	742
245	0	0	0	0	47	4	3	5	22	131
246	0	0	1	1	315	1	3	7	1	441
247	0	1	0	0	1356	1	6	7	1	287
248	0	1	2	2	854	1	0	1	2	26
249	0	2	2	2	588	4	4	0	6	15
250	0	0	2	2	1323	4	7	5	31	452
251	0	1	1	1	347	0	0	5	1	809
252	0	2	0	0	406	4	5	4	21	58
253	0	1	2	2	1312	4	7	1	31	545
254	0	1	3	3	662	0	0	6	0	611
255	0	0	3	3	1179	4	1	5	10	33
256	0	1	2	2	1123	1	2	4	2	346
257	0	0	3	3	311	4	3	0	24	432
258	0	1	0	0	869	0	0	7	3	3
259	0	2	2	2	847	0	4	0	2	786
260	0	1	1	1	760	0	1	2	7	342
261	0	1	3	3	911	1	0	7	0	376
262	0	2	3	3	1104	4	0	4	28	201
263	0	1	3	3	171	4	6	2	25	223
264	0	2	0	0	1064	1	7	1	6	771
265	0	2	3	3	1552	4	5	0	25	417
266	0	0	0	0	1208	0	4	5	1	303
267	0	1	0	0	1383	1	5	6	2	519
268	0	1	2	2	833	1	3	4	7	757
269	0	1	1	1	776	1	3	4	0	232
270	0	1	2	2	982	4	7	3	24	768
271	0	2	2	2	1113	0	5	6	7	475
272	0	0	0	0	305	4	1	6	24	612
273	0	0	3	3	825	1	5	7	4	549
274	0	1	3	3	1560	4	0	7	13	362
275	0	2	3	3	415	0	2	4	5	204
276	0	0	3	3	886	0	3	1	6	295
277	0	1	1	1	599	0	5	4	5	486
278	0	2	1	1	969	4	2	1	12	699
279	0	0	2	2	872	4	3	2	7	267
280	0	2	0	0	881	4	5	5	23	309
281	0	2	1	1	172	0	2	5	6	582
282	0	1	0	0	1120	0	1	5	1	656
283	0	2	1	1	362	0	5	3	4	631
284	0	0	0	0	1167	1	2	6	0	223
285	0	2	0	0	744	4	7	7	0	818
286	0	0	1	1	1443	4	2	1	31	361
287	0	2	0	0	706	4	3	7	2	160
288	0	2	2	2	674	0	1	1	1	254
289	0	0	1	1	1157	4	1	1	20	278
290	0	1	0	0	868	0	1	6	0	163
291	0	0	3	3	1162	0	7	6	6	726
292	0	0	3	3	811	4	5	4	16	103
293	0	0	3	3	1399	0	6	6	3	472
294	0	0	3	3	392	1	5	3	5	274
295	0	2	2	2	1022	1	2	7	7	677
296	0	2	0	0	1149	4	6	0	31	658
297	0	0	3	3	298	1	0	1	3	366
298	0	2	1	1	203	1	3	1	3	381
299	0	2	3	3	565	1	5	6	3	799
300	0	2	1	1	897	4	3	5	22	799
301	0	0	0	0	498	4	4	3	4	739
302	0	2	3	3	897	4	6	3	8	596
303	0	0	1	1	514	0	3	7	4	116
304	0	0	1	1	1420	1	0	4	7	119
305	0	0	1	1	479	1	2	7	6	679
306	0	1	1	1	585	0	1	2	5	759
307	0	0	2	2	283	1	0	4	6	217
308	0	0	0	0	1130	4	0	7	26	94
309	0	1	3	3	816	4	6	7	8	768
310	0	0	2	2	1270	0	5	6	0	565
311	0	0	1	1	705	4	7	6	12	278
312	0	0	0	0	363	0	4	4	6	295
313	0	1	1	1	107	0	6	2	6	51
314	0	2	1	1	287	0	3	4	6	502
315	0	0	3	3	1208	0	4	4	1	659
316	0	2	0	0	1458	4	2	6	27	642
317	0	1	2	2	532	0	5	4	5	41
318	0	1	1	1	270	1	4	7	2	526
319	0	1	3	3	362	0	0	1	0	821
320	0	1	0	0	1309	0	7	4	6	449
321	0	1	0	0	329	0	6	4	3	229
322	0	0	3	3	1075	0	2	6	0	21
323	0	1	2	2	857	0	0	0	4	487
324	0	2	3	3	1475	0	3	1	2	605
325	0	0	1	1	1424	1	5	2	3	805
326	0	1	2	2	1105	0	6	7	5	294
327	0	1	1	1	1316	1	2	1	2	575
328	0	0	1	1	1240	4	6	3	5	746
329	0	0	3	3	189	1	6	3	4	173
330	0	2	2	2	886	0	4	3	6	592
331	0	2	0	0	1423	1	7	5	0	397
332	0	0	3	3	857	0	0	7	0	360
333	0	0	0	0	571	0	5	1	6	652
334	0	2	3	3	942	0	2	6	2	496
335	0	1	1	1	279	4	2	3	31	606
336	0	2	3	3	1559	1	4	0	3	578
337	0	1	3	3	1306	0	3	0	2	485
338	0	2	2	2	1022	1	3	3	2	294
339	0	1	2	2	255	0	1	7	0	286
340	0	0	1	1	1213	1	7	6	2	712
341	0	1	1	1	443	1	4	4	4	216
342	0	0	3	3	1451	1	3	2	2	297
343	0	2	0	0	1317	4	6	3	25	613
344	0	0	0	0	239	4	4	1	1	55
345	0	0	2	2	1401	1	6	1	3	624
346	0	2	0	0	1226	4	3	2	31	230
347	0	1	1	1	23	4	1	1	26	780
348	0	2	1	1	252	0	6	6	6	299
349	0	0	1	1	1278	4	2	6	29	5
350	0	0	2	2	421	0	5	4	3	309
351	0	0	1	1	1107	1	4	6	3	653
352	0	0	0	0	1033	4	0	7	21	351
353	0	2	2	2	1461	0	6	0	4	426
354	0	0	1	1	1561	0	4	0	4	747
355	0	2	3	3	1334	4	0	0	1	274
356	0	0	3	3	492	1	5	1	3	613
357	0	0	2	2	855	1	4	6	7	24
358	0	0	3	3	185	4	3	3	26	511
359	0	2	3	3	1423	0	3	7	1	355
360	0	0	0	0	1187	4	5	6	0	314
361	0	0	2	2	70	1	0	0	3	255
362	0	0	1	1	1012	0	7	3	7	509
363	0	0	1	1	4	0	4	6	2	379
364	0	1	2	2	1488	1	2	0	2	318
365	0	1	3	3	912	0	0	4	5	298
366	0	1	2	2	93	0	5	7	4	108
367	0	2	3	3	703	4	6	3	28	60
368	0	0	2	2	844	1	4	6	6	329
369	0	2	2	2	1067	1	7	5	3	665
370	0	2	0	0	409	4	4	1	10	100
371	0	2	3	3	281	1	4	4	4	419
372	0	1	3	3	1489	0	7	3	7	651
373	0	0	0	0	608	1	7	1	0	721
374	0	1	3	3	1021	0	2	1	6	549
375	0	1	2	2	842	0	5	7	0	763
376	0	0	1	1	673	0	4	6	7	71
377	0	2	3	3	323	4	3	0	30	291
378	0	0	2	2	607	4	2	6	21	775
379	0	2	2	2	79	0	2	5	5	137
380	0	2	2	2	1239	4	4	0	7	462
381	0	0	2	2	832	4	6	3	29	152
382	0	1	3	3	863	0	1	3	2	469
383	0	2	2	2	175	0	0	0	5	447
384	0	0	0	0	1565	4	2	5	15	282
385	0	2	1	1	88	1	3	1	5	99
386	0	1	3	3	842	4	2	6	26	264
387	0	0	2	2	1021	1	2	6	6	719
388	0	2	3	3	1300	1	5	2	6	199
389	0	2	0	0	235	1	4	7	2	465
390	0	1	2	2	1485	1	5	3	4	185
391	0	1	3	3	87	0	6	0	6	484
392	0	0	1	1	315	4	4	7	6	121
393	0	2	1	1	1191	1	3	5	0	677
394	0	1	0	0	597	1	5	0	7	670
395	0	0	3	3	100	0	6	0	3	742
396	0	0	2	2	277	0	2	0	4	604
397	0	0	0	0	1475	4	2	0	17	758
398	0	1	1	1	555	4	5	4	20	543
399	0	0	2	2	174	4	2	5	2	792
400	0	0	0	0	990	0	7	2	0	18
401	0	1	3	3	1160	4	5	7	21	814
402	0	0	0	0	1042	0	6	4	6	604
403	0	2	2	2	1160	4	0	5	0	425
404	0	2	2	2	254	0	6	3	6	769
405	0	2	3	3	1511	4	7	7	18	177
406	0	0	2	2	923	4	2	3	31	177
407	0	0	0	0	602	4	3	6	18	452
408	0	0	2	2	739	4	3	7	28	420
409	0	1	0	0	299	0	2	3	3	541
410	0	1	3	3	645	0	0	1	2	207
411	0	0	2	2	1044	0	6	1	1	458
412	0	0	2	2	656	1	4	3	3	673
413	0	0	2	2	854	4	6	1	10	705
414	0	0	3	3	729	0	4	5	5	638
415	0	1	1	1	157	1	4	0	4	190
416	0	1	0	0	1015	0	0	3	4	564
417	0	1	0	0	126	0	5	5	0	527
418	0	2	3	3	1414	4	0	4	9	63
419	0	2	0	0	1316	4	6	6	29	541
420	0	0	2	2	427	0	1	0	0	127
421	0	2	3	3	414	0	3	4	5	675
422	0	1	0	0	1413	4	2	0	13	353
423	0	0	0	0	1388	4	4	6	4	469
424	0	1	2	2	201	1	6	0	5	189
425	0	0	2	2	630	1	1	1	5	568
426	0	0	2	2	1439	1	6	4	3	512
427	0	2	3	3	206	0	6	3	4	503
428	0	2	0	0	468	0	6	5	3	190
429	0	1	0	0	890	4	2	3	15	457
430	0	2	2	2	876	4	7	0	22	253
431	0	2	2	2	1342	1	7	2	0	147
432	0	2	1	1	882	0	0	3	7	768
433	0	1	3	3	960	4	1	7	17	434
434	0	0	0	0	831	4	4	0	26	306
435	0	2	2	2	1550	0	3	0	4	565
436	0	0	1	1	822	0	6	2	0	121
437	0	2	2	2	826	4	7	0	1	262
438	0	2	1	1	131	1	1	5	1	100
439	0	1	1	1	2	1	4	0	4	449
440	0	2	1	1	316	4	2	1	15	571
441	0	2	3	3	1244	4	3	0	13	627
442	0	1	1	1	938	0	0	0	1	603
443	0	1	0	0	1559	4	0	2	25	326
444	0	2	2	2	1408	1	1	7	6	149
445	0	0	2	2	1243	4	2	4	0	780
446	0	1	2	2	92	0	6	4	0	329
447	0	0	0	0	1163	4	5	3	12	71
448	0	0	3	3	879	1	4	0	3	257
449	0	0	0	0	1259	1	2	1	4	755
450	0	1	2	2	700	4	7	1	11	746
451	0	1	0	0	1143	4	0	2	17	700
452	0	1	1	1	409	0	6	0	2	65
453	0	0	3	3	1562	1	4	3	7	748
454	0	1	2	2	379	0	5	0	3	795
455	0	1	0	0	140	1	2	7	6	198
456	0	2	3	3	239	0	4	4	1	610
457	0	1	1	1	159	0	3	1	4	445
458	0	0	3	3	1328	0	5	0	6	626
459	0	2	2	2	1261	4	2	2	22	111
460	0	1	1	1	1010	1	5	3	1	783
461	0	2	2	2	1031	0	7	5	4	384
462	0	1	3	3	844	4	7	3	10	209
463	0	0	3	3	1047	0	7	4	4	269
464	0	2	1	1	446	0	5	7	3	684
465	0	2	3	3	549	1	6	2	5	210
466	0	2	2	2	1174	0	2	1	1	172
467	0	1	1	1	439	4	6	0	27	5
468	0	2	0	0	1404	1	5	2	0	642
469	0	0	0	0	62	4	1	7	16	63
470	0	1	3	3	1263	0	2	3	4	627
471	0	2	2	2	253	4	4	1	9	770
472	0	2	2	2	111	4	3	2	18	502
473	0	1	3	3	836	1	5	1	1	632
474	0	0	3	3	496	1	3	0	0	735
475	0	2	3	3	1087	1	2	3	7	345
476	0	0	0	0	78	0	2	2	1	687
477	0	1	1	1	1334	1	7	3	7	282
478	0	0	3	3	504	1	0	2	4	509
479	0	0	1	1	1454	1	4	4	5	172
480	0	0	2	2	1366	1	2	0	3	70
481	0	0	0	0	509	1	3	1	7	461
482	0	0	3	3	1149	4	5	6	23	143
483	0	2	1	1	592	1	7	5	3	370
484	0	2	2	2	793	4	1	5	26	294
485	0	0	2	2	1240	0	0	1	4	136
486	0	2	1	1	733	4	1	7	18	533
487	0	0	2	2	458	1	1	5	6	740
488	0	2	2	2	871	4	3	2	15	596
489	0	1	3	3	377	1	6	5	1	654
490	0	2	0	0	336	0	4	5	0	105
491	0	0	0	0	143	0	2	6	0	205
492	0	0	1	1	712	4	3	1	31	719
493	0	1	2	2	979	0	4	1	0	568
494	0	0	3	3	1353	1	7	3	0	558
495	0	0	3	3	767	1	1	6	6	771
496	0	0	2	2	640	0	4	4	1	157
497	0	2	3	3	513	0	1	5	2	560
498	0	0	1	1	1031	0	2	2	4	589
499	0	0	1	1	1311	1	5	2	6	571
500	0	2	3	3	1146	4	0	1	17	181
501	0	1	0	0	1421	1	5	1	2	471
502	0	2	3	3	971	0	1	4	1	251
503	0	0	3	3	966	4	4	4	25	197
504	0	1	2	2	65	4	2	5	20	455
505	0	0	0	0	156	1	5	1	0	795
506	0	0	3	3	518	4	3	3	30	119
507	0	0	1	1	181	1	6	6	6	547
508	0	2	3	3	1302	1	6	1	1	538
509	0	2	3	3	1001	0	3	0	3	625
510	0	1	1	1	95	1	5	3	3	54
511	0	1	3	3	771	1	5	2	6	751
512	0	1	3	3	245	4	0	3	4	675
513	0	0	1	1	228	1	1	4	3	795
514	0	1	1	1	90	0	5	2	6	594
515	0	2	0	0	1449	4	3	1	31	468
516	0	0	3	3	292	0	4	6	2	363
517	0	0	1	1	1293	0	4	0	1	608
518	0	1	1	1	432	1	5	6	4	174
519	0	0	0	0	1128	0	2	1	5	730
520	0	2	0	0	150	4	3	7	5	784
521	0	1	1	1	230	4	6	5	20	237
522	0	0	1	1	149	1	6	7	6	224
523	0	1	2	2	233	0	5	7	0	669
524	0	2	0	0	1527	4	5	7	31	580
525	0	2	3	3	1421	4	6	2	0	12
526	0	0	2	2	303	0	0	0	2	646
527	0	0	2	2	479	1	4	0	3	453
528	0	0	3	3	1073	4	5	4	5	520
529	0	2	3	3	579	4	7	4	21	339
530	0	0	2	2	1437	0	1	1	2	436
531	0	1	2	2	422	0	0	0	7	172
532	0	0	3	3	952	4	1	0	18	452
533	0	1	0	0	1520	1	7	5	7	460
534	0	1	0	0	1051	4	0	0	26	205
535	0	0	2	2	240	4	4	3	3	522
536	0	0	1	1	827	4	3	1	18	352
537	0	1	1	1	46	1	1	4	1	226
538	0	2	0	0	180	4	1	1	6	771
539	0	1	2	2	301	4	7	0	1	624
540	0	0	2	2	1299	4	3	1	22	705
541	0	0	1	1	66	0	2	6	0	146
542	0	0	1	1	1216	1	5	4	0	127
543	0	1	3	3	768	0	7	0	1	773
544	0	0	1	1	818	0	1	4	4	295
545	0	0	0	0	1142	4	7	2	11	600
546	0	2	2	2	96	4	4	6	9	568
547	0	2	3	3	846	0	6	2	0	705
548	0	0	2	2	815	0	4	1	5	421
549	0	2	3	3	1226	4	0	6	20	667
550	0	0	2	2	1394	4	7	0	10	298
551	0	0	2	2	1095	1	3	4	3	230
552	0	1	3	3	286	0	5	4	1	388
553	0	2	1	1	383	4	2	7	24	413
554	0	2	1	1	1141	4	5	7	0	466
555	0	0	1	1	309	0	0	1	0	579
556	0	2	2	2	992	4	3	3	28	778
557	0	1	1	1	933	0	3	6	5	762
558	0	0	0	0	1337	4	3	4	7	364
559	0	0	0	0	640	0	2	5	4	102
560	0	1	0	0	315	4	7	2	29	310
561	0	1	2	2	1262	4	7	6	2	52
562	0	2	0	0	1508	4	0	0	5	76
563	0	2	2	2	1171	0	1	0	3	438
564	0	1	2	2	824	0	1	7	1	195
565	0	0	2	2	1211	0	6	0	0	218
566	0	2	1	1	31	1	4	5	2	219
567	0	0	1	1	993	1	4	7	0	421
568	0	1	3	3	1558	0	6	7	6	762
569	0	1	2	2	1103	4	3	7	8	429
570	0	2	3	3	1371	1	2	0	4	136
571	0	2	1	1	55	0	4	3	7	330
572	0	1	2	2	1145	4	5	4	19	372
573	0	1	0	0	1430	4	6	7	16	668
574	0	1	1	1	575	4	7	6	19	737
575	0	2	2	2	611	1	5	5	0	786
576	0	2	3	3	315	0	4	2	0	160
577	0	1	0	0	1009	1	4	5	5	107
578	0	1	2	2	1430	0	0	0	0	480
579	0	2	2	2	1416	0	6	3	0	389
580	0	2	3	3	995	0	6	4	7	451
581	0	2	3	3	1185	0	5	7	5	439
582	0	0	0	0	28	1	5	2	2	445
583	0	1	3	3	1097	0	3	2	3	570
584	0	0	3	3	799	1	1	1	7	228
585	0	0	3	3	840	0	4	2	4	733
586	0	0	0	0	483	1	3	4	7	783
587	0	0	2	2	208	1	1	5	0	97
588	0	2	3	3	358	0	3	3	6	644
589	0	2	1	1	375	1	4	4	7	296
590	0	0	2	2	1139	4	5	7	26	806
591	0	0	1	1	519	0	6	4	4	448
592	0	1	2	2	76	1	0	7	4	503
593	0	2	2	2	904	4	1	5	22	507
594	0	2	2	2	453	4	0	1	6	173
595	0	2	3	3	190	1	0	4	3	115
596	0	0	0	0	81	0	5	4	0	374
597	0	1	0	0	1529	4	2	7	19	578
598	0	0	3	3	1000	1	2	1	6	310
599	0	1	0	0	1111	1	6	7	6	344
600	0	0	1	1	315	0	7	6	4	780
601	0	2	0	0	202	1	0	3	3	128
602	0	0	3	3	342	4	3	1	7	609
603	0	0	2	2	639	4	6	4	21	160
604	0	1	0	0	211	1	5	3	4	143
605	0	2	0	0	1293	1	2	1	0	622
606	0	1	0	0	21	1	0	6	0	318
607	0	0	2	2	1190	1	4	2	7	698
608	0	2	2	2	1422	0	1	3	0	114
609	0	2	3	3	534	4	0	0	30	220
610	0	2	0	0	400	4	4	4	1	617
611	0	0	0	0	212	0	4	1	6	83
612	0	2	0	0	245	1	3	3	7	271
613	0	1	1	1	638	1	4	6	2	816
614	0	1	0	0	193	4	4	7	13	347
615	0	2	1	1	1261	0	6	4	2	231
616	0	1	1	1	147	0	7	4	4	214
617	0	2	1	1	260	4	0	1	13	554
618	0	1	1	1	393	1	2	3	1	481
619	0	2	0	0	1431	0	4	6	2	381
