tag	layer	tile_a_row	tile_a_col	tile_b_row	tile_b_col	target	pe_row	pe_col	bit	cell
42	0	2	2	2	1391	9	0	1	16	184
43	0	2	0	0	1221	5	5	5	0	622
44	0	0	3	3	521	0	6	0	3	374
45	0	3	0	0	1276	9	1	4	19	684
46	0	3	2	2	1427	8	2	3	26	682
47	0	3	1	1	831	0	4	4	3	442
48	0	2	3	3	905	4	7	2	5	292
49	0	2	0	0	1377	8	3	3	9	27
50	0	0	1	1	1251	1	7	6	3	737
51	0	3	3	3	499	3	0	1	27	226
52	0	1	3	3	1141	4	1	7	8	822
53	0	3	2	2	1254	5	7	2	0	462
54	0	2	1	1	1067	6	3	4	0	81
55	0	2	1	1	687	9	1	2	9	238
56	0	3	1	1	131	5	6	5	0	427
57	0	0	1	1	797	0	6	7	0	362
58	0	2	3	3	1102	4	7	3	17	448
59	0	3	0	0	688	5	2	7	0	639
60	0	0	3	3	171	5	2	7	0	53
61	0	2	3	3	433	6	5	5	0	286
62	0	3	2	2	963	0	0	5	3	667
63	0	0	0	0	506	4	0	2	15	131
64	0	3	0	0	952	8	5	2	7	798
65	0	1	2	2	1185	0	4	6	6	734
66	0	1	0	0	208	8	1	0	22	547
67	0	3	2	2	1036	9	0	6	31	110
68	0	3	2	2	1448	3	6	2	17	632
69	0	3	3	3	1497	8	5	3	5	287
70	0	3	1	1	1167	5	5	0	0	334
71	0	1	3	3	726	8	5	4	17	571
72	0	0	1	1	494	5	7	3	0	663
73	0	3	3	3	190	8	3	6	15	315
74	0	2	3	3	871	9	5	7	17	315
75	0	2	1	1	1477	4	5	1	11	198
76	0	1	3	3	1483	8	1	3	18	234
77	0	2	1	1	28	3	4	0	3	568
78	0	2	1	1	210	0	4	7	7	453
79	0	2	1	1	517	6	1	1	0	505
80	0	0	0	0	305	8	1	3	7	573
81	0	3	1	1	922	6	4	6	0	584
82	0	0	0	0	1281	4	4	1	10	247
83	0	1	0	0	5	5	7	7	0	35
84	0	1	2	2	1439	6	1	3	0	808
85	0	1	3	3	1115	4	2	4	9	75
86	0	0	1	1	1218	8	7	1	29	707
87	0	2	3	3	1024	6	7	1	0	444
88	0	2	2	2	187	4	0	4	2	783
89	0	1	3	3	569	3	6	7	5	483
90	0	2	3	3	657	1	2	5	6	712
91	0	3	2	2	1557	0	7	1	5	260
92	0	2	0	0	1053	0	7	6	0	194
93	0	2	3	3	1556	0	3	4	2	296
94	0	3	3	3	59	4	2	4	0	567
95	0	3	0	0	232	6	1	2	0	735
96	0	2	2	2	988	6	3	7	0	394
97	0	1	1	1	565	5	5	4	0	291
98	0	2	3	3	914	6	5	5	0	468
99	0	2	1	1	1171	5	3	6	0	327
100	0	3	3	3	1359	3	7	0	8	516
101	0	2	0	0	204	6	0	2	0	672
102	0	1	0	0	542	9	6	1	21	692
103	0	3	2	2	1108	0	1	3	4	234
104	0	0	3	3	1557	1	7	2	4	31
105	0	0	2	2	600	9	5	6	9	252
106	0	3	1	1	358	1	6	3	7	599
107	0	1	1	1	1306	8	7	4	0	478
108	0	2	1	1	904	9	4	6	16	469
109	0	2	1	1	989	1	3	6	5	590
110	0	2	2	2	1348	5	4	0	0	622
111	0	3	2	2	1243	9	3	3	16	696
112	0	1	0	0	632	6	0	5	0	94
113	0	2	2	2	359	4	2	5	17	170
114	0	2	3	3	1528	9	1	7	4	146
115	0	1	3	3	184	5	0	4	0	467
116	0	2	2	2	1307	9	1	3	30	27
117	0	2	1	1	1301	6	4	6	0	145
118	0	0	0	0	1008	1	1	3	2	399
119	0	3	2	2	1202	3	6	1	31	632
120	0	3	2	2	1413	9	3	7	28	243
121	0	2	0	0	1115	9	0	6	17	196
122	0	0	3	3	1357	4	0	0	21	251
123	0	1	1	1	1567	4	3	3	21	794
124	0	1	0	0	296	3	4	2	7	678
125	0	0	1	1	733	4	5	0	11	273
126	0	0	1	1	1077	1	1	7	7	798
127	0	2	0	0	1031	4	0	4	29	660
128	0	0	0	0	822	5	1	7	0	77
129	0	0	2	2	134	3	4	5	24	613
130	0	2	3	3	203	1	3	6	7	235
131	0	3	2	2	816	5	1	5	0	322
132	0	2	2	2	1406	6	1	1	0	97
133	0	3	0	0	266	0	5	1	6	364
134	0	3	0	0	1229	8	5	1	13	160
135	0	3	1	1	717	9	1	4	14	441
136	0	0	2	2	369	8	4	5	22	8
137	0	1	1	1	142	3	0	1	13	387
138	0	3	3	3	322	9	4	5	5	55
139	0	1	1	1	1380	1	4	7	6	499
140	0	3	3	3	441	1	5	6	1	292
141	0	3	2	2	451	5	0	0	0	310
142	0	1	1	1	592	9	1	0	31	766
143	0	3	1	1	778	4	5	1	25	761
144	0	0	3	3	941	1	5	6	6	728
145	0	3	2	2	829	0	5	2	7	708
146	0	2	0	0	216	4	6	6	5	407
147	0	2	2	2	682	3	1	1	12	796
148	0	2	2	2	483	1	2	4	3	179
149	0	1	0	0	1286	6	7	7	0	644
150	0	2	1	1	139	6	7	4	0	607
151	0	0	2	2	635	6	7	0	0	379
152	0	2	0	0	1259	5	7	0	0	587
153	0	1	2	2	1026	3	0	7	6	353
154	0	0	1	1	507	6	7	2	0	383
155	0	2	3	3	692	0	5	1	5	98
156	0	3	2	2	1482	3	5	1	9	360
157	0	2	3	3	1218	1	4	6	5	132
158	0	0	3	3	37	9	4	2	13	351
159	0	3	1	1	281	3	1	4	6	521
160	0	0	2	2	1223	5	2	2	0	711
161	0	1	3	3	841	9	3	7	18	772
162	0	3	1	1	633	6	3	5	0	474
163	0	2	3	3	331	4	2	4	3	658
164	0	3	2	2	1456	1	4	1	2	281
165	0	3	1	1	187	4	7	5	1	426
166	0	0	3	3	482	5	1	5	0	30
167	0	2	0	0	299	3	0	4	30	714
168	0	1	3	3	1260	0	1	0	4	222
169	0	1	3	3	590	4	4	1	3	246
170	0	3	3	3	227	6	0	3	0	300
171	0	3	0	0	492	5	2	1	0	71
172	0	0	3	3	89	5	5	4	0	367
173	0	0	2	2	1501	1	5	2	0	362
174	0	2	1	1	1424	6	2	2	0	735
175	0	3	0	0	412	0	3	0	5	319
176	0	3	3	3	74	4	4	5	3	673
177	0	2	2	2	753	5	6	7	0	349
178	0	1	3	3	752	8	1	6	5	442
179	0	1	2	2	210	1	5	4	4	458
180	0	3	1	1	719	6	0	5	0	283
181	0	0	0	0	744	3	0	2	28	37
182	0	1	0	0	1321	9	5	6	2	621
183	0	1	3	3	761	6	1	2	0	409
184	0	2	2	2	232	0	2	7	6	577
185	0	0	2	2	1441	6	3	4	0	206
186	0	0	1	1	925	3	7	1	20	685
187	0	2	0	0	614	3	2	5	14	126
188	0	1	1	1	1011	0	5	5	7	824
189	0	1	0	0	633	5	7	6	0	590
190	0	0	1	1	1315	1	7	7	5	133
191	0	1	1	1	1029	0	1	2	4	170
192	0	1	2	2	708	8	1	4	12	652
193	0	2	1	1	1258	1	2	2	2	676
194	0	2	0	0	166	0	4	3	6	634
195	0	0	3	3	1314	8	7	3	25	306
196	0	3	0	0	323	6	6	7	0	210
197	0	2	1	1	1471	9	5	6	8	780
198	0	2	0	0	495	6	1	4	0	255
199	0	1	0	0	594	5	6	3	0	337
200	0	2	1	1	1020	6	7	4	0	25
201	0	0	3	3	493	4	5	0	3	290
202	0	3	3	3	1099	0	1	6	2	272
203	0	2	3	3	92	5	0	3	0	568
204	0	2	0	0	1032	6	4	1	0	101
205	0	3	2	2	1142	9	2	3	25	514
206	0	0	0	0	280	9	7	7	9	622
207	0	1	2	2	332	5	4	5	0	727
208	0	2	3	3	754	9	1	6	19	817
209	0	0	3	3	1342	4	0	7	10	538
210	0	3	1	1	64	1	3	0	7	323
211	0	3	1	1	1414	4	6	7	3	724
212	0	1	1	1	1356	6	6	5	0	472
213	0	2	2	2	1249	6	3	3	0	573
214	0	2	1	1	591	4	7	5	30	359
215	0	2	2	2	1174	5	6	5	0	299
216	0	0	2	2	709	6	4	7	0	208
217	0	2	2	2	223	4	3	0	14	655
218	0	1	0	0	846	9	7	1	8	7
219	0	1	3	3	977	4	4	5	18	663
220	0	0	0	0	1095	0	2	6	2	39
221	0	3	3	3	1533	8	0	0	19	583
222	0	0	2	2	930	6	2	7	0	199
223	0	0	2	2	1497	6	4	2	0	756
224	0	2	2	2	359	5	6	5	0	412
225	0	0	1	1	977	9	3	0	16	394
226	0	1	3	3	675	8	0	4	23	711
227	0	1	0	0	953	8	2	6	19	708
228	0	0	2	2	1258	4	3	2	30	158
229	0	3	2	2	1437	6	3	3	0	540
230	0	3	2	2	1155	1	0	3	2	170
231	0	2	3	3	1393	4	7	1	28	58
232	0	3	1	1	935	0	7	4	0	407
233	0	2	0	0	1184	1	0	6	5	719
234	0	0	0	0	966	0	4	6	2	789
235	0	1	3	3	783	6	6	6	0	701
236	0	1	2	2	365	5	2	3	0	776
237	0	0	2	2	1379	5	6	3	0	473
238	0	2	1	1	386	1	0	6	0	248
239	0	1	0	0	1216	0	7	0	3	760
240	0	0	3	3	479	4	0	2	18	241
241	0	2	2	2	618	3	3	6	19	283
242	0	0	1	1	1138	6	0	5	0	806
243	0	2	3	3	305	8	6	2	30	248
244	0	1	2	2	948	0	6	6	2	399
245	0	1	2	2	676	1	7	5	1	550
246	0	1	0	0	772	0	1	3	3	492
247	0	1	2	2	31	4	3	1	30	250
248	0	1	3	3	1130	9	4	6	29	548
249	0	2	2	2	736	6	7	1	0	781
250	0	2	1	1	640	5	0	3	0	18
251	0	2	3	3	312	4	5	3	24	585
252	0	1	3	3	527	6	7	7	0	752
253	0	2	1	1	1475	6	2	0	0	78
254	0	0	0	0	281	4	1	2	0	225
255	0	3	2	2	1265	6	7	0	0	546
256	0	3	0	0	1084	8	4	0	27	185
257	0	0	0	0	493	4	4	5	17	816
258	0	3	0	0	831	6	3	3	0	702
259	0	0	0	0	830	5	6	7	0	654
260	0	0	1	1	1023	5	5	1	0	237
261	0	1	3	3	95	1	4	0	2	324
262	0	0	1	1	1540	5	1	4	0	579
263	0	1	3	3	786	3	1	5	3	102
264	0	3	1	1	697	5	5	0	0	804
265	0	3	3	3	728	5	6	2	0	89
266	0	2	1	1	168	8	2	6	9	759
267	0	3	2	2	218	1	0	4	7	370
268	0	2	0	0	178	3	6	7	26	107
269	0	0	0	0	1135	1	5	6	0	300
270	0	3	3	3	1484	4	2	6	10	144
271	0	2	2	2	1009	3	1	2	27	284
272	0	3	2	2	157	9	4	3	31	610
273	0	1	3	3	277	8	0	6	21	637
274	0	3	2	2	685	5	2	4	0	619
275	0	1	3	3	363	5	5	4	0	591
276	0	1	2	2	574	5	5	1	0	608
277	0	1	0	0	1450	4	7	4	4	816
278	0	3	3	3	1297	8	3	4	9	734
279	0	3	3	3	919	6	6	6	0	811
280	0	2	0	0	508	9	2	0	25	772
281	0	2	3	3	21	1	4	3	3	458
282	0	2	3	3	1391	3	5	0	30	109
283	0	2	3	3	237	3	5	4	21	468
284	0	1	3	3	975	1	7	7	5	70
285	0	2	0	0	46	9	1	2	15	530
286	0	1	1	1	1146	5	7	3	0	646
287	0	1	1	1	810	0	3	7	6	400
288	0	0	1	1	570	1	1	2	5	335
289	0	1	3	3	537	6	5	6	0	603
290	0	0	2	2	937	3	4	1	8	322
291	0	0	1	1	239	3	5	2	24	430
292	0	1	3	3	380	6	2	2	0	297
293	0	1	1	1	923	0	5	0	7	141
294	0	1	3	3	837	6	6	7	0	173
295	0	0	0	0	598	0	4	3	4	174
296	0	3	3	3	1172	1	4	5	0	780
297	0	3	1	1	209	4	4	0	28	271
298	0	2	0	0	240	4	3	5	27	171
299	0	1	1	1	121	9	4	2	20	722
300	0	2	2	2	1053	1	2	6	0	285
301	0	1	1	1	299	9	3	6	31	147
302	0	2	3	3	925	1	1	6	4	713
303	0	2	3	3	670	0	1	7	5	66
304	0	3	1	1	433	6	4	5	0	347
305	0	1	3	3	1397	0	0	1	7	18
306	0	0	1	1	934	0	6	3	2	667
307	0	2	1	1	191	9	4	1	23	682
308	0	1	0	0	1281	8	3	6	5	722
309	0	0	0	0	976	1	2	3	7	11
310	0	0	2	2	864	3	7	1	14	394
311	0	0	0	0	641	9	4	2	24	794
312	0	1	1	1	1086	0	2	7	5	741
313	0	1	1	1	1261	6	3	1	0	145
314	0	0	3	3	879	9	2	3	17	662
315	0	0	1	1	1414	0	4	3	3	767
316	0	3	2	2	490	6	6	1	0	513
317	0	0	0	0	648	3	6	6	23	561
318	0	1	3	3	34	1	0	4	3	42
319	0	0	3	3	1287	5	6	6	0	657
320	0	1	2	2	634	1	3	2	5	402
321	0	0	2	2	1494	4	0	3	5	446
322	0	0	3	3	633	3	1	0	8	720
323	0	0	1	1	710	8	2	5	8	769
324	0	2	0	0	686	5	4	1	0	731
325	0	0	3	3	1046	9	0	7	10	378
326	0	1	2	2	1175	1	3	0	0	14
327	0	1	0	0	745	5	2	2	0	568
328	0	3	1	1	508	5	5	4	0	587
329	0	2	0	0	367	4	0	6	4	478
330	0	2	2	2	176	6	0	5	0	300
331	0	2	1	1	754	6	3	3	0	8
332	0	3	0	0	1109	9	0	5	0	779
333	0	3	2	2	420	4	6	7	3	147
334	0	2	0	0	474	5	5	7	0	596
335	0	0	1	1	153	0	6	2	3	300
336	0	2	2	2	1435	9	5	7	17	241
337	0	0	1	1	1197	1	2	1	2	462
338	0	3	2	2	247	9	3	7	19	476
339	0	2	0	0	322	8	0	3	20	153
340	0	0	1	1	811	0	4	4	2	33
341	0	3	3	3	193	6	1	2	0	14
342	0	0	1	1	405	5	5	1	0	78
343	0	0	0	0	1322	6	2	1	0	127
344	0	0	3	3	344	5	6	7	0	393
345	0	3	1	1	439	3	4	4	28	154
346	0	0	1	1	1021	5	7	0	0	288
347	0	3	1	1	408	4	0	6	22	493
348	0	3	2	2	795	8	2	0	20	613
349	0	1	0	0	119	6	5	3	0	104
350	0	1	1	1	1092	0	3	6	5	179
351	0	1	1	1	1511	9	0	5	9	578
352	0	1	3	3	359	6	0	1	0	240
353	0	1	0	0	1	9	3	2	21	736
354	0	1	2	2	44	3	2	1	23	76
355	0	2	3	3	689	8	5	2	10	751
356	0	3	3	3	356	9	3	2	24	316
357	0	2	1	1	1492	0	6	0	2	618
358	0	2	1	1	1016	3	5	1	15	357
359	0	2	1	1	1451	9	7	0	16	216
360	0	1	0	0	525	1	0	0	6	450
361	0	3	1	1	1009	5	5	6	0	492
362	0	1	1	1	150	0	4	0	5	269
363	0	0	0	0	348	5	2	1	0	348
364	0	3	0	0	1338	3	6	2	3	105
365	0	2	1	1	838	8	4	4	15	100
366	0	0	3	3	314	0	5	0	6	91
367	0	2	3	3	198	0	3	2	4	85
368	0	3	0	0	814	6	7	4	0	659
369	0	3	1	1	781	9	2	7	2	271
370	0	3	3	3	463	8	0	2	6	89
371	0	2	3	3	1133	0	6	6	7	588
372	0	1	3	3	161	5	0	2	0	777
373	0	3	1	1	433	4	2	0	27	82
374	0	3	1	1	1218	8	5	1	5	399
375	0	3	2	2	1064	6	0	6	0	426
376	0	1	1	1	216	1	4	5	6	272
377	0	3	3	3	76	3	4	6	9	635
378	0	3	0	0	678	4	0	7	17	383
379	0	0	2	2	636	8	7	1	14	139
380	0	2	3	3	551	5	1	3	0	218
381	0	3	3	3	115	3	1	4	25	140
382	0	0	1	1	411	0	3	0	7	53
383	0	2	1	1	754	6	6	1	0	249
384	0	2	3	3	363	6	5	5	0	266
385	0	0	2	2	791	0	2	3	3	664
386	0	1	1	1	1334	5	0	0	0	137
387	0	1	0	0	516	8	4	6	24	359
388	0	3	2	2	955	8	6	1	0	525
389	0	2	2	2	1401	1	7	1	5	285
390	0	2	2	2	1343	8	3	2	15	60
391	0	3	2	2	1477	0	7	4	4	430
392	0	3	3	3	1194	4	5	3	30	689
393	0	2	2	2	1346	3	4	1	30	133
394	0	2	1	1	1340	1	3	5	3	764
395	0	2	3	3	761	8	4	7	7	483
396	0	0	0	0	398	1	6	4	6	57
397	0	1	1	1	701	5	7	2	0	734
398	0	1	0	0	681	3	5	0	0	464
399	0	2	1	1	1180	3	7	1	8	631
400	0	3	3	3	878	6	6	0	0	548
401	0	1	2	2	659	4	0	0	15	233
402	0	2	2	2	210	5	4	2	0	48
403	0	2	2	2	1490	9	6	2	21	503
404	0	2	1	1	826	0	3	3	2	218
405	0	0	1	1	750	0	6	4	0	610
406	0	0	0	0	98	1	6	7	6	128
407	0	2	3	3	420	0	4	6	1	680
408	0	2	1	1	214	1	4	1	1	511
409	0	1	1	1	1071	4	5	6	18	166
410	0	0	3	3	1409	6	5	3	0	15
411	0	0	0	0	305	1	1	1	4	661
412	0	1	3	3	540	6	0	1	0	42
413	0	2	2	2	872	1	1	0	0	143
414	0	1	2	2	896	8	1	5	21	189
415	0	0	3	3	934	8	6	7	26	666
416	0	1	0	0	1425	0	2	1	6	606
417	0	3	3	3	1251	5	5	0	0	496
418	0	3	0	0	902	0	1	4	5	14
419	0	1	2	2	886	4	7	5	24	154
420	0	0	0	0	1035	6	7	2	0	771
421	0	3	2	2	677	8	0	3	24	414
422	0	1	0	0	909	6	1	7	0	325
423	0	0	3	3	210	5	6	0	0	95
424	0	2	1	1	698	9	0	3	29	341
425	0	3	2	2	233	1	3	0	5	365
426	0	2	2	2	93	3	7	2	26	111
427	0	2	1	1	247	5	3	7	0	735
428	0	2	0	0	95	1	7	7	2	512
429	0	0	0	0	1198	6	2	2	0	108
430	0	3	2	2	857	4	4	6	21	303
431	0	3	1	1	845	8	5	3	12	216
432	0	2	2	2	1454	3	5	1	22	577
433	0	3	3	3	865	0	1	0	6	150
434	0	0	0	0	546	3	4	4	9	65
435	0	2	1	1	734	6	1	3	0	245
436	0	2	0	0	793	5	5	0	0	763
437	0	2	1	1	461	9	3	3	18	461
438	0	1	0	0	355	1	6	0	6	287
439	0	2	1	1	1196	8	0	5	29	728
440	0	1	0	0	660	0	4	7	5	76
441	0	2	1	1	1066	1	2	6	6	96
442	0	2	1	1	1358	9	5	5	18	225
443	0	3	0	0	1369	9	7	3	15	42
444	0	2	3	3	790	8	4	0	23	528
445	0	3	3	3	607	4	5	1	6	173
446	0	0	0	0	1372	4	6	1	13	552
447	0	3	0	0	48	6	5	0	0	77
448	0	0	1	1	1142	1	3	4	6	399
449	0	3	3	3	647	0	6	1	0	658
450	0	0	0	0	732	1	4	4	1	290
451	0	3	3	3	1353	0	7	2	3	141
452	0	3	2	2	610	9	0	2	7	44
453	0	0	3	3	624	4	5	3	26	663
454	0	1	1	1	452	8	3	1	11	689
455	0	0	3	3	595	1	4	1	3	745
456	0	3	2	2	262	4	1	4	4	200
457	0	2	3	3	672	8	2	5	20	440
458	0	1	0	0	504	4	6	4	23	139
459	0	2	3	3	912	9	4	7	6	181
460	0	0	2	2	1103	4	4	1	4	21
461	0	0	3	3	75	8	7	2	23	403
462	0	1	2	2	951	1	6	5	0	680
463	0	1	1	1	913	3	2	2	30	369
464	0	0	1	1	474	1	4	5	3	45
465	0	1	2	2	961	6	0	0	0	107
466	0	2	2	2	771	5	5	1	0	387
467	0	1	3	3	706	6	7	0	0	452
468	0	1	1	1	1053	8	3	2	11	163
469	0	2	0	0	849	9	1	7	30	492
470	0	1	1	1	45	4	0	2	10	139
471	0	0	1	1	340	8	2	6	1	738
472	0	2	0	0	919	6	7	2	0	422
473	0	1	1	1	343	9	7	1	14	389
474	0	3	1	1	33	4	6	2	6	183
475	0	3	0	0	190	6	2	0	0	536
476	0	3	2	2	1428	5	3	7	0	360
477	0	0	3	3	521	6	3	1	0	614
478	0	3	2	2	11	0	1	0	6	672
479	0	1	2	2	741	1	2	6	4	269
480	0	3	2	2	1393	5	3	6	0	185
481	0	2	3	3	628	9	6	2	7	767
482	0	1	3	3	205	4	6	5	3	166
483	0	3	0	0	297	6	6	1	0	271
484	0	1	2	2	1247	0	6	6	4	730
485	0	0	1	1	899	0	3	4	3	36
486	0	1	1	1	736	4	0	2	5	284
487	0	3	2	2	830	4	0	1	5	564
488	0	2	2	2	566	4	3	7	25	590
489	0	0	2	2	833	1	1	4	5	121
490	0	2	2	2	772	6	3	5	0	699
491	0	3	0	0	238	8	1	6	14	695
492	0	1	2	2	723	0	4	3	4	97
493	0	3	2	2	1135	3	7	5	22	225
494	0	2	1	1	1021	4	3	3	16	213
495	0	1	1	1	1266	9	2	1	7	82
496	0	3	0	0	987	9	5	7	17	504
497	0	1	2	2	454	3	0	6	30	555
498	0	0	2	2	1405	3	7	1	29	325
499	0	0	0	0	777	1	5	5	4	193
500	0	2	1	1	965	9	5	2	31	436
501	0	1	3	3	747	5	4	7	0	587
502	0	1	1	1	1476	8	3	6	24	202
503	0	1	1	1	19	3	6	7	8	647
504	0	2	3	3	513	0	6	1	2	63
505	0	1	2	2	1289	1	7	5	4	371
506	0	2	2	2	40	5	1	5	0	592
507	0	1	2	2	665	6	7	1	0	630
508	0	2	3	3	343	9	6	6	4	83
509	0	1	2	2	642	9	4	4	25	279
510	0	3	2	2	847	3	2	0	8	747
511	0	1	2	2	431	3	6	1	6	67
512	0	3	0	0	813	1	1	4	2	88
513	0	3	2	2	506	8	7	2	8	541
514	0	1	0	0	1358	9	5	7	29	555
515	0	2	3	3	1428	3	7	6	19	357
516	0	3	1	1	904	8	5	6	16	161
517	0	2	0	0	1071	3	5	4	30	549
518	0	0	3	3	613	0	6	4	3	817
519	0	0	2	2	843	5	6	3	0	734
520	0	3	3	3	538	1	6	3	4	293
521	0	2	3	3	140	3	2	4	7	654
522	0	3	3	3	1434	6	3	5	0	157
523	0	0	0	0	209	8	4	2	28	746
524	0	0	1	1	308	0	7	3	5	432
525	0	2	3	3	949	0	5	1	2	59
526	0	2	3	3	1112	6	2	3	0	392
527	0	0	0	0	788	6	3	0	0	473
528	0	0	1	1	796	8	5	2	2	764
529	0	0	2	2	1307	8	3	5	3	684
530	0	1	0	0	1296	5	5	0	0	815
531	0	2	0	0	497	0	0	7	2	382
532	0	0	1	1	1023	1	5	0	0	366
533	0	1	0	0	999	4	5	5	28	752
534	0	1	0	0	733	3	4	0	31	725
535	0	3	2	2	388	3	5	5	29	283
536	0	1	0	0	920	8	4	5	29	2
537	0	3	1	1	1269	9	3	5	4	676
538	0	3	1	1	1129	3	4	5	26	658
539	0	2	0	0	1071	1	0	2	2	34
540	0	1	0	0	392	1	0	6	7	540
541	0	2	0	0	452	1	0	3	7	83
542	0	3	0	0	1142	5	5	0	0	543
543	0	0	0	0	159	4	1	1	14	546
544	0	3	1	1	1077	4	2	6	6	786
545	0	2	3	3	213	3	2	6	21	675
546	0	1	3	3	645	9	5	6	27	745
547	0	2	1	1	768	8	5	7	28	408
548	0	0	0	0	1220	0	2	4	0	309
549	0	1	1	1	44	8	2	1	2	473
550	0	2	1	1	542	9	3	3	16	309
551	0	0	3	3	1503	1	5	7	2	501
552	0	0	2	2	1496	5	1	0	0	358
553	0	3	3	3	464	0	6	0	4	538
554	0	0	2	2	669	4	2	0	25	458
555	0	0	1	1	593	5	2	2	0	86
556	0	3	0	0	537	1	6	6	2	782
557	0	1	3	3	999	5	3	3	0	75
558	0	2	3	3	1402	1	1	6	6	376
559	0	2	1	1	705	0	4	2	5	633
560	0	3	1	1	91	4	3	5	9	777
561	0	0	0	0	497	3	4	0	21	712
562	0	0	2	2	964	0	5	3	3	210
563	0	2	3	3	1423	0	6	0	4	176
564	0	0	2	2	1426	8	0	7	0	70
565	0	3	2	2	220	0	4	6	3	391
566	0	0	2	2	1222	1	2	3	7	576
567	0	0	0	0	1084	8	5	7	25	764
568	0	1	0	0	1401	9	5	4	15	515
569	0	2	0	0	792	0	4	3	2	351
570	0	3	1	1	1494	5	3	6	0	588
571	0	1	3	3	1239	9	7	2	13	670
572	0	1	1	1	632	3	6	2	10	327
573	0	0	0	0	650	3	0	5	26	423
574	0	2	3	3	311	4	1	2	11	28
575	0	2	1	1	472	0	5	1	7	139
576	0	3	2	2	793	6	7	2	0	199
577	0	1	0	0	1565	0	4	6	3	762
578	0	1	1	1	362	6	7	5	0	254
579	0	3	3	3	1245	5	5	6	0	535
580	0	0	3	3	86	4	6	0	24	530
581	0	0	1	1	900	5	4	4	0	172
582	0	3	2	2	1413	3	7	7	5	741
583	0	0	1	1	805	5	5	7	0	185
584	0	3	1	1	184	8	5	2	7	95
585	0	0	3	3	174	5	2	6	0	46
586	0	1	2	2	332	3	2	0	26	317
587	0	2	3	3	1282	3	1	2	12	5
588	0	2	0	0	1019	6	0	7	0	224
589	0	3	3	3	904	1	0	3	4	636
590	0	1	0	0	303	0	5	0	2	35
591	0	2	2	2	100	1	6	2	2	690
592	0	2	1	1	1534	9	0	1	19	332
593	0	2	3	3	1553	5	1	4	0	139
594	0	0	2	2	1079	5	3	3	0	113
595	0	0	3	3	874	9	4	5	8	631
596	0	3	3	3	368	4	4	3	0	123
597	0	0	3	3	1510	4	6	6	2	343
598	0	2	1	1	1311	4	4	4	4	317
599	0	2	2	2	233	9	5	6	1	181
600	0	1	2	2	1377	6	7	0	0	495
601	0	1	3	3	947	5	0	4	0	570
602	0	0	1	1	724	1	2	4	0	349
603	0	3	1	1	383	1	4	5	0	280
604	0	3	0	0	486	9	7	4	13	539
605	0	2	1	1	766	0	3	1	7	520
606	0	0	3	3	389	9	7	4	20	148
607	0	0	1	1	1483	0	7	6	1	6
608	0	2	0	0	682	6	0	1	0	25
609	0	2	1	1	410	4	4	4	20	793
610	0	3	0	0	305	3	4	1	0	639
611	0	0	1	1	1125	9	4	2	18	589
612	0	1	1	1	637	9	7	0	8	31
613	0	3	0	0	785	0	1	6	6	185
614	0	3	2	2	680	4	1	7	8	97
615	0	3	0	0	635	6	7	3	0	149
616	0	2	2	2	375	9	5	7	31	32
617	0	0	3	3	719	6	7	2	0	788
618	0	2	1	1	830	1	5	1	4	547
619	0	3	3	3	488	4	2	7	24	69
620	0	2	1	1	891	9	3	2	4	759
621	0	3	0	0	666	1	7	2	4	417
